fips,countyname,state,type,typename,death,obesity,uninsured,childpoverty,longcomute,overdose,income,nhwhite
13125,Glascock County,GA,4,Evangelical Hubs,11899.50494,0.285,0.123568891,0.252,0.476,11,41412,0.872588157
13137,Habersham County,GA,4,Evangelical Hubs,7333.882934,0.308,0.203115745,0.21,0.315,6,46828,0.780771143
13143,Haralson County,GA,4,Evangelical Hubs,10361.97095,0.296,0.148693014,0.261,0.427,14,43196,0.912092831
13147,Hart County,GA,4,Evangelical Hubs,8713.118125,0.307,0.168348624,0.253,0.276,8,41247,0.750322858
13149,Heard County,GA,4,Evangelical Hubs,8896.543001,0.304,0.153358287,0.291,0.557,10,41994,0.848263254
13155,Irwin County,GA,4,Evangelical Hubs,9047.315346,0.31,0.150506512,0.352,0.255,5,35866,0.673530036
13161,Jeff Davis County,GA,4,Evangelical Hubs,11217.72221,0.307,0.19303948,0.337,0.324,12,35538,0.715802917
13195,Madison County,GA,4,Evangelical Hubs,8101.566562,0.347,0.18794177,0.238,0.377,10,47151,0.826325285
13229,Pierce County,GA,4,Evangelical Hubs,9501.868883,0.308,0.177136389,0.267,0.281,10,42908,0.836941213
13233,Polk County,GA,4,Evangelical Hubs,10280.13933,0.351,0.183002037,0.271,0.346,12,42470,0.720102451
13257,Stephens County,GA,4,Evangelical Hubs,9994.432064,0.307,0.15345117,0.299,0.244,11,37920,0.825676673
13279,Toombs County,GA,4,Evangelical Hubs,11525.33109,0.344,0.191721898,0.358,0.175,5,36765,0.606670099
13293,Upson County,GA,4,Evangelical Hubs,11112.09905,0.342,0.16167496,0.313,0.282,8,34039,0.673628251
13295,Walker County,GA,4,Evangelical Hubs,10181.37352,0.317,0.144328041,0.252,0.416,9,40814,0.911776835
13305,Wayne County,GA,4,Evangelical Hubs,9732.242439,0.342,0.160695402,0.315,0.257,11,42017,0.715619187
13321,Worth County,GA,4,Evangelical Hubs,9007.871816,0.356,0.17339233,0.334,0.52,6,40122,0.675631386
17001,Adams County,IL,4,Evangelical Hubs,7667.383488,0.331,0.055545141,0.17,0.135,6,51130,0.920108745
17025,Clay County,IL,4,Evangelical Hubs,7509.551739,0.289,0.061784684,0.211,0.26,5,43478,0.962105263
17055,Franklin County,IL,4,Evangelical Hubs,10494.78018,0.295,0.073285601,0.272,0.358,10,40246,0.96021044
17081,Jefferson County,IL,4,Evangelical Hubs,7809.689288,0.283,0.056574924,0.254,0.186,6,45746,0.855928237
17121,Marion County,IL,4,Evangelical Hubs,10379.61957,0.296,0.06386232,0.251,0.25,11,45698,0.913214473
17127,Massac County,IL,4,Evangelical Hubs,10166.42258,0.275,0.061908042,0.281,0.253,12,42833,0.883749488
17157,Randolph County,IL,4,Evangelical Hubs,7395.670835,0.269,0.053399323,0.194,0.313,7,50681,0.845467644
17165,Saline County,IL,4,Evangelical Hubs,9743.363767,0.291,0.061084563,0.305,0.317,14,40690,0.915003908
17177,Stephenson County,IL,4,Evangelical Hubs,6876.499181,0.357,0.059197446,0.24,0.25,5,45863,0.830505874
17181,Union County,IL,4,Evangelical Hubs,9965.78906,0.311,0.071123343,0.247,0.436,8,45476,0.914652568
17199,Williamson County,IL,4,Evangelical Hubs,8369.809627,0.273,0.055127202,0.223,0.229,8,48112,0.899156306
18001,Adams County,IN,4,Evangelical Hubs,5862.802868,0.326,0.130724706,0.267,0.225,6,51517,0.937925749
18027,Daviess County,IN,4,Evangelical Hubs,7942.536481,0.364,0.16770792,0.196,0.31,7,49237,0.919530468
18087,Lagrange County,IN,4,Evangelical Hubs,5769.059059,0.341,0.259700871,0.136,0.3,4,60402,0.941191511
20035,Cowley County,KS,4,Evangelical Hubs,9354.263888,0.364,0.1108407,0.175,0.216,8,45907,0.798702207
20099,Labette County,KS,4,Evangelical Hubs,10446.68129,0.361,0.101972505,0.268,0.166,8,41103,0.853991391
20125,Montgomery County,KS,4,Evangelical Hubs,9090.852144,0.376,0.118242078,0.222,0.169,10,41281,0.798387589
21007,Ballard County,KY,4,Evangelical Hubs,10114.60652,0.358,0.068589842,0.243,0.378,11,45074,0.92835858
21009,Barren County,KY,4,Evangelical Hubs,8428.21552,0.318,0.071298756,0.304,0.225,6,40274,0.906121428
21013,Bell County,KY,4,Evangelical Hubs,13679.3341,0.376,0.07706558,0.474,0.289,15,26014,0.943577829
21017,Bourbon County,KY,4,Evangelical Hubs,8594.430344,0.354,0.096017157,0.273,0.348,11,46231,0.85312032
21019,Boyd County,KY,4,Evangelical Hubs,9911.995655,0.395,0.064454321,0.261,0.228,15,44569,0.932290368
21021,Boyle County,KY,4,Evangelical Hubs,7229.378985,0.322,0.061938248,0.232,0.206,10,44834,0.859217803
21023,Bracken County,KY,4,Evangelical Hubs,12916.12048,0.345,0.064645884,0.238,0.576,10,47182,0.962380952
21027,Breckinridge County,KY,4,Evangelical Hubs,10273.39291,0.334,0.082805711,0.262,0.418,9,43053,0.946545764
21031,Butler County,KY,4,Evangelical Hubs,9096.316395,0.322,0.084453341,0.274,0.422,11,41701,0.946749708
21033,Caldwell County,KY,4,Evangelical Hubs,9921.845535,0.377,0.060384805,0.336,0.308,9,40327,0.906985996
21041,Carroll County,KY,4,Evangelical Hubs,12776.85751,0.348,0.083380473,0.323,0.205,15,47726,0.890907388
21049,Clark County,KY,4,Evangelical Hubs,9832.175312,0.331,0.064220495,0.248,0.33,15,48474,0.902035233
21051,Clay County,KY,4,Evangelical Hubs,12043.57102,0.401,0.087105198,0.524,0.434,15,24901,0.926658962
21053,Clinton County,KY,4,Evangelical Hubs,11894.4712,0.352,0.09166463,0.367,0.182,15,29582,0.951459173
21059,Daviess County,KY,4,Evangelical Hubs,7477.801898,0.309,0.058334872,0.199,0.175,8,51153,0.888636957
21077,Gallatin County,KY,4,Evangelical Hubs,11613.05082,0.365,0.076943593,0.239,0.517,15,49945,0.908932513
21079,Garrard County,KY,4,Evangelical Hubs,7908.833983,0.326,0.085175051,0.244,0.572,11,46967,0.942054129
21083,Graves County,KY,4,Evangelical Hubs,8057.027128,0.327,0.081719585,0.3,0.347,7,41705,0.870421172
21085,Grayson County,KY,4,Evangelical Hubs,9977.642346,0.372,0.077771989,0.322,0.336,15,38418,0.95944088
21087,Green County,KY,4,Evangelical Hubs,9397.341642,0.381,0.08425746,0.287,0.409,7,36246,0.942314647
21091,Hancock County,KY,4,Evangelical Hubs,8774.242203,0.368,0.0528223,0.174,0.31,7,56823,0.955959137
21097,Harrison County,KY,4,Evangelical Hubs,10378.84047,0.343,0.070890962,0.234,0.376,11,49615,0.936930173
21099,Hart County,KY,4,Evangelical Hubs,9543.49177,0.374,0.087360717,0.301,0.409,9,36628,0.914156869
21101,Henderson County,KY,4,Evangelical Hubs,8881.987178,0.353,0.065252642,0.249,0.257,7,46936,0.871121873
21103,Henry County,KY,4,Evangelical Hubs,8585.782187,0.329,0.076763006,0.307,0.497,8,51774,0.915728916
21105,Hickman County,KY,4,Evangelical Hubs,8416.752335,0.35,0.077356254,0.329,0.257,11,39859,0.869677977
21107,Hopkins County,KY,4,Evangelical Hubs,9667.987657,0.335,0.069328348,0.243,0.268,8,43590,0.886632973
21121,Knox County,KY,4,Evangelical Hubs,12656.17763,0.43,0.07962456,0.465,0.246,15,27432,0.957237984
21123,Larue County,KY,4,Evangelical Hubs,8145.809,0.347,0.080406815,0.278,0.447,7,44522,0.91564983
21125,Laurel County,KY,4,Evangelical Hubs,9476.674477,0.399,0.080572874,0.316,0.197,12,38323,0.958788382
21137,Lincoln County,KY,4,Evangelical Hubs,10732.78524,0.338,0.080533227,0.316,0.36,12,35934,0.943254554
21141,Logan County,KY,4,Evangelical Hubs,9392.923666,0.349,0.079916356,0.262,0.325,7,43985,0.88643628
21145,McCracken County,KY,4,Evangelical Hubs,9880.004324,0.327,0.0667115,0.256,0.134,10,42936,0.835931985
21149,McLean County,KY,4,Evangelical Hubs,8269.742625,0.388,0.078518325,0.234,0.414,12,43656,0.962638522
21155,Marion County,KY,4,Evangelical Hubs,8988.000401,0.322,0.06642875,0.266,0.199,9,41233,0.879875033
21161,Mason County,KY,4,Evangelical Hubs,10224.55978,0.309,0.070662733,0.278,0.241,10,43683,0.893193717
21167,Mercer County,KY,4,Evangelical Hubs,8673.133687,0.34,0.064696072,0.206,0.335,13,51048,0.912185128
21169,Metcalfe County,KY,4,Evangelical Hubs,10889.93435,0.335,0.079960145,0.374,0.382,9,33562,0.950988221
21171,Monroe County,KY,4,Evangelical Hubs,11554.22178,0.342,0.087639665,0.35,0.33,14,33425,0.937570835
21177,Muhlenberg County,KY,4,Evangelical Hubs,10331.15656,0.36,0.082549807,0.264,0.268,11,42098,0.919911048
21183,Ohio County,KY,4,Evangelical Hubs,9277.056906,0.391,0.074622357,0.292,0.359,10,40859,0.938592173
21187,Owen County,KY,4,Evangelical Hubs,9206.243095,0.322,0.064660979,0.25,0.461,13,46358,0.947942116
21191,Pendleton County,KY,4,Evangelical Hubs,10871.27798,0.348,0.063218391,0.211,0.576,13,51680,0.966002747
21197,Powell County,KY,4,Evangelical Hubs,13916.61819,0.389,0.082246447,0.407,0.494,15,35169,0.962869678
21199,Pulaski County,KY,4,Evangelical Hubs,10137.39303,0.341,0.080754483,0.273,0.198,11,37782,0.944289824
21203,Rockcastle County,KY,4,Evangelical Hubs,10719.86969,0.352,0.072132097,0.328,0.366,15,35567,0.973649852
21213,Simpson County,KY,4,Evangelical Hubs,8480.105266,0.387,0.060032341,0.246,0.243,8,45643,0.849361279
21217,Taylor County,KY,4,Evangelical Hubs,9212.19604,0.337,0.072427194,0.289,0.199,13,37806,0.897665079
21219,Todd County,KY,4,Evangelical Hubs,8986.749365,0.347,0.087756684,0.278,0.354,8,41072,0.861081741
21221,Trigg County,KY,4,Evangelical Hubs,9085.010024,0.356,0.080057699,0.248,0.456,8,37965,0.881379697
21225,Union County,KY,4,Evangelical Hubs,10042.97312,0.313,0.076838206,0.231,0.243,15,47017,0.819489247
21229,Washington County,KY,4,Evangelical Hubs,6965.375839,0.325,0.089210119,0.226,0.363,7,48041,0.877922717
21233,Webster County,KY,4,Evangelical Hubs,9951.459687,0.347,0.087038079,0.237,0.387,10,43605,0.885701412
21235,Whitley County,KY,4,Evangelical Hubs,13635.98795,0.359,0.071007955,0.381,0.216,15,31985,0.960494238
22011,Beauregard Parish,LA,4,Evangelical Hubs,8903.138939,0.328,0.146286897,0.198,0.486,7,49436,0.800660763
22021,Caldwell Parish,LA,4,Evangelical Hubs,11895.02199,0.382,0.154319405,0.302,0.298,8,35428,0.790819867
22025,Catahoula Parish,LA,4,Evangelical Hubs,14935.31616,0.329,0.161808524,0.385,0.241,9,33154,0.662634815
22041,Franklin Parish,LA,4,Evangelical Hubs,12031.58502,0.377,0.167101986,0.444,0.217,5,31873,0.653271028
22043,Grant Parish,LA,4,Evangelical Hubs,9024.80148,0.359,0.133932942,0.252,0.453,8,42948,0.767493852
22049,Jackson Parish,LA,4,Evangelical Hubs,10274.3069,0.331,0.13437552,0.304,0.374,6,41192,0.67472166
22059,La Salle Parish,LA,4,Evangelical Hubs,9058.163923,0.316,0.137768465,0.229,0.314,11,45169,0.829524316
22085,Sabine Parish,LA,4,Evangelical Hubs,12126.08037,0.372,0.178770661,0.268,0.35,6,42700,0.677691121
22111,Union Parish,LA,4,Evangelical Hubs,10526.24262,0.347,0.156659572,0.323,0.581,5,42166,0.686574465
22123,West Carroll Parish,LA,4,Evangelical Hubs,10151.36435,0.377,0.170610212,0.339,0.224,6,35638,0.795663128
22127,Winn Parish,LA,4,Evangelical Hubs,10691.87016,0.364,0.1508206,0.323,0.296,10,37600,0.648511408
28003,Alcorn County,MS,4,Evangelical Hubs,10868.65993,0.347,0.152813867,0.268,0.205,9,38675,0.827686039
28009,Benton County,MS,4,Evangelical Hubs,12079.48545,0.337,0.16185146,0.362,0.511,5,36400,0.604670862
28019,Choctaw County,MS,4,Evangelical Hubs,10237.13831,0.311,0.137649372,0.355,0.43,6,36194,0.67180296
28023,Clarke County,MS,4,Evangelical Hubs,12405.2743,0.337,0.154203797,0.335,0.422,8,37814,0.634566969
28037,Franklin County,MS,4,Evangelical Hubs,11702.56629,0.383,0.150665399,0.301,0.457,9,37533,0.630043691
28039,George County,MS,4,Evangelical Hubs,12404.17831,0.381,0.151352744,0.232,0.526,11,50705,0.877864528
28041,Greene County,MS,4,Evangelical Hubs,10125.1939,0.358,0.153188762,0.279,0.473,5,39559,0.729564439
28057,Itawamba County,MS,4,Evangelical Hubs,9702.911045,0.349,0.150382783,0.229,0.39,8,40644,0.901015768
28077,Lawrence County,MS,4,Evangelical Hubs,13021.33034,0.363,0.143223478,0.296,0.502,6,42291,0.648050828
28079,Leake County,MS,4,Evangelical Hubs,12385.86867,0.408,0.209016624,0.385,0.455,5,35644,0.473253758
28091,Marion County,MS,4,Evangelical Hubs,14817.5095,0.348,0.173185171,0.355,0.343,12,33416,0.653439468
28099,Neshoba County,MS,4,Evangelical Hubs,14903.09104,0.414,0.180907958,0.322,0.297,7,37195,0.585892596
28109,Pearl River County,MS,4,Evangelical Hubs,10684.18842,0.343,0.16498994,0.275,0.478,15,43654,0.81873079
28111,Perry County,MS,4,Evangelical Hubs,12057.81055,0.349,0.171867261,0.331,0.512,7,38064,0.77721519
28115,Pontotoc County,MS,4,Evangelical Hubs,7817.112202,0.347,0.159017576,0.248,0.324,8,41455,0.770776545
28117,Prentiss County,MS,4,Evangelical Hubs,10509.46779,0.345,0.159890137,0.3,0.327,7,36558,0.828793158
28123,Scott County,MS,4,Evangelical Hubs,12223.6748,0.377,0.206029942,0.307,0.378,5,34452,0.493104549
28127,Simpson County,MS,4,Evangelical Hubs,10387.70025,0.376,0.168351668,0.343,0.516,8,39568,0.61478151
28129,Smith County,MS,4,Evangelical Hubs,7918.144126,0.361,0.154149598,0.281,0.45,6,38521,0.742095669
28139,Tippah County,MS,4,Evangelical Hubs,10439.62866,0.337,0.169134116,0.327,0.307,5,38571,0.771383506
28141,Tishomingo County,MS,4,Evangelical Hubs,10885.87286,0.343,0.166945338,0.234,0.285,13,37909,0.934585193
28145,Union County,MS,4,Evangelical Hubs,8267.665535,0.377,0.174519776,0.21,0.321,5,44880,0.782310763
28153,Wayne County,MS,4,Evangelical Hubs,10584.4247,0.38,0.166482011,0.353,0.358,7,35545,0.574853516
28155,Webster County,MS,4,Evangelical Hubs,9351.185849,0.309,0.149659036,0.309,0.415,7,39192,0.780280537
29009,Barry County,MO,4,Evangelical Hubs,9380.520685,0.329,0.177517531,0.313,0.279,8,38060,0.861468712
29023,Butler County,MO,4,Evangelical Hubs,11995.02804,0.343,0.133568272,0.306,0.139,13,35494,0.886146143
29053,Cooper County,MO,4,Evangelical Hubs,7269.308517,0.367,0.114637648,0.195,0.369,6,47187,0.885388437
29065,Dent County,MO,4,Evangelical Hubs,11149.28334,0.345,0.162031736,0.288,0.361,14,38722,0.944628583
29069,Dunklin County,MO,4,Evangelical Hubs,13071.81771,0.356,0.151365462,0.379,0.284,10,33237,0.812018995
29079,Grundy County,MO,4,Evangelical Hubs,11442.26376,0.33,0.136157533,0.262,0.144,8,40303,0.944121987
29083,Henry County,MO,4,Evangelical Hubs,9383.538802,0.316,0.130444992,0.296,0.296,6,42607,0.937112161
29097,Jasper County,MO,4,Evangelical Hubs,8548.711538,0.354,0.1451574,0.222,0.168,7,44699,0.843507317
29105,Laclede County,MO,4,Evangelical Hubs,8677.597471,0.317,0.144095603,0.237,0.245,5,40885,0.936855452
29107,Lafayette County,MO,4,Evangelical Hubs,8309.400257,0.317,0.116903813,0.176,0.374,5,52065,0.919584279
29109,Lawrence County,MO,4,Evangelical Hubs,8706.978858,0.334,0.153320818,0.233,0.296,8,41934,0.895677549
29117,Livingston County,MO,4,Evangelical Hubs,6759.401284,0.297,0.127111526,0.22,0.174,9,41759,0.924712832
29131,Miller County,MO,4,Evangelical Hubs,8980.601346,0.318,0.144431813,0.245,0.438,7,41274,0.949813537
29135,Moniteau County,MO,4,Evangelical Hubs,6949.367009,0.338,0.15801042,0.169,0.365,5,50241,0.895430141
29143,New Madrid County,MO,4,Evangelical Hubs,10804.79762,0.358,0.135644105,0.364,0.193,7,33037,0.800223277
29145,Newton County,MO,4,Evangelical Hubs,8439.77112,0.358,0.144456369,0.214,0.256,5,46170,0.865267319
29159,Pettis County,MO,4,Evangelical Hubs,7835.039837,0.355,0.160955378,0.223,0.193,7,42089,0.850638429
29163,Pike County,MO,4,Evangelical Hubs,8184.080844,0.312,0.129309047,0.244,0.283,6,43617,0.880681202
29175,Randolph County,MO,4,Evangelical Hubs,9120.004353,0.377,0.11767824,0.224,0.274,7,43386,0.888550962
29187,St. Francois County,MO,4,Evangelical Hubs,10553.79595,0.336,0.123570898,0.204,0.268,15,42851,0.920107464
29195,Saline County,MO,4,Evangelical Hubs,7466.793797,0.35,0.134016642,0.22,0.177,7,43095,0.807310705
29201,Scott County,MO,4,Evangelical Hubs,10000.67785,0.35,0.12453549,0.274,0.195,9,41738,0.836959608
29217,Vernon County,MO,4,Evangelical Hubs,9564.408314,0.342,0.140526059,0.257,0.143,8,39036,0.938860204
29229,Wright County,MO,4,Evangelical Hubs,9527.210647,0.32,0.180343643,0.364,0.412,5,32722,0.952203872
30083,Richland County,MT,4,Evangelical Hubs,7600.349376,0.307,0.128925464,0.104,0.174,9,65277,0.886692214
31073,Gosper County,NE,4,Evangelical Hubs,4965.299451,0.314,0.086563308,0.169,0.208,2,55373,0.918315576
37003,Alexander County,NC,4,Evangelical Hubs,7333.954127,0.322,0.117068099,0.23,0.36,11,46385,0.869429304
37013,Beaufort County,NC,4,Evangelical Hubs,9575.340951,0.347,0.134026214,0.308,0.336,7,41431,0.658713125
37023,Burke County,NC,4,Evangelical Hubs,9218.750895,0.319,0.153927873,0.266,0.234,15,41383,0.820857391
37027,Caldwell County,NC,4,Evangelical Hubs,9504.436123,0.332,0.151107331,0.227,0.308,11,39166,0.879446034
37035,Catawba County,NC,4,Evangelical Hubs,8355.686307,0.303,0.139471585,0.181,0.239,10,49475,0.76042925
37045,Cleveland County,NC,4,Evangelical Hubs,9677.474884,0.326,0.13230533,0.277,0.294,11,38654,0.732006094
37071,Gaston County,NC,4,Evangelical Hubs,8926.942999,0.314,0.130113751,0.232,0.361,15,48874,0.733795774
37073,Gates County,NC,4,Evangelical Hubs,6175.826289,0.326,0.110849309,0.223,0.585,6,45755,0.62990068
37111,McDowell County,NC,4,Evangelical Hubs,8812.676084,0.332,0.126274863,0.268,0.282,10,41443,0.8772934
37115,Madison County,NC,4,Evangelical Hubs,8139.641316,0.263,0.122562674,0.259,0.489,7,40765,0.938519213
37161,Rutherford County,NC,4,Evangelical Hubs,9767.684241,0.309,0.132292163,0.264,0.319,15,38699,0.834781169
37167,Stanly County,NC,4,Evangelical Hubs,8114.998363,0.292,0.128015379,0.208,0.356,9,49106,0.810925959
37171,Surry County,NC,4,Evangelical Hubs,8337.56742,0.303,0.159273429,0.253,0.318,10,38843,0.842524926
37193,Wilkes County,NC,4,Evangelical Hubs,9850.698773,0.298,0.159025311,0.254,0.275,15,41640,0.876214722
37197,Yadkin County,NC,4,Evangelical Hubs,8812.48349,0.325,0.145541915,0.213,0.427,11,46276,0.843147181
38057,Mercer County,ND,4,Evangelical Hubs,6445.132258,0.306,0.080776541,0.07,0.161,5,80072,0.926846101
38105,Williams County,ND,4,Evangelical Hubs,7600.962688,0.357,0.086750496,0.078,0.156,5,81719,0.814223724
